transcript_id,gene_id,gene_name,length,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
ENST00000528066,ENSG00000117625,RCOR3,569,0.021549216,0.91686897,0.833737941,6,3,0.367245118,32.16577223,0.559601053,6,24
ENST00000471765,ENSG00000177674,AGTRAP,717,0.043984643,0.975444245,0.950888491,6,3,0.581817687,15.75884526,1.14221567,6,24
ENST00000461591,ENSG00000163714,U2SURP,1580,0.152696803,0.96834408,0.93668816,6,3,0.081928775,4.539369299,3.965308574,6,24
ENST00000251968,ENSG00000074319,TSG101,1824,0.031078169,0.963834408,0.927668817,6,3,13.99654322,22.30334657,0.807053773,0,24
ENST00000343979,ENSG00000196646,ZNF136,3643,0.11150525,0.994796532,0.989593064,6,3,0.040207047,6.216273974,2.89562527,0,24
ENST00000463020,ENSG00000197157,SND1,793,0.032420827,0.992971698,0.985943397,6,3,0.088965612,21.3796882,0.841920604,6,24
ENST00000547588,ENSG00000135439,AGAP2,3579,0.047933722,0.988966303,0.977932606,6,3,0.058674779,14.46053334,1.244767366,0,24
ENST00000353364,ENSG00000135655,USP15,14950,0.074285647,0.912228231,0.824456462,6,3,0.412853873,9.330835832,1.929087632,6,24
ENST00000551206,ENSG00000135655,USP15,1022,0.032420827,0.992971701,0.985943401,6,3,0.069031047,21.37968813,0.841920607,0,24
ENST00000269143,ENSG00000141385,AFG3L2,3247,0.047852106,0.980701015,0.971051522,0,4,8.186530887,14.48519682,1.656863921,0,24
ENST00000382224,ENSG00000178177,LCORL,4984,0.045566489,0.88288986,0.824334789,0,4,0.203581242,15.21177508,1.577725142,0,24
ENST00000382226,ENSG00000178177,LCORL,5009,0.061124156,0.886891542,0.773783084,6,3,0.158223823,11.33998778,1.587303297,6,24
ENST00000429568,ENSG00000163882,POLR2H,878,0.031624647,0.939427994,0.878855988,6,3,2.502555497,21.91794175,0.821244997,6,24
ENST00000542859,ENSG00000073910,FRY,13200,0.133887623,0.944599748,0.889199495,6,3,0.006036783,5.177081844,3.476862167,6,24
ENST00000403432,ENSG00000055917,PUM2,3594,0.056606901,0.928552427,0.857104855,6,3,3.847989019,12.24492374,1.469996905,6,24
ENST00000319801,ENSG00000055917,PUM2,6002,0.074819791,0.99915273,0.998305459,6,3,2.236172562,9.264222398,1.942958537,6,24
ENST00000373358,ENSG00000102390,PBDC1,1201,0.016705673,0.998642142,0.997284284,6,3,9.055294179,41.49172417,0.433821451,6,24
ENST00000228347,ENSG00000013503,POLR3B,4273,0.046430132,0.949082702,0.898165405,6,3,0.819108035,14.92882201,1.205721388,6,24
ENST00000265343,ENSG00000072364,AFF4,9552,0.032065614,0.998461749,0.996923498,6,3,11.70914158,21.6165258,0.832696251,6,24
ENST00000521942,ENSG00000145736,GTF2H2,1991,0.074808819,0.9537553,0.907510601,6,3,0.135172373,9.265581145,1.942673613,6,24
ENST00000447667,ENSG00000060237,WNK1,1902,0.07249613,0.841635024,0.762452536,0,4,0.169086317,9.56116116,2.510155367,0,24
ENST00000253693,ENSG00000131375,CAPN7,4353,0.016424737,0.996115975,0.992231949,6,3,8.430244415,42.20141704,0.426525962,6,24
ENST00000381692,ENSG00000159140,SON,2463,0.020214224,0.8506072,0.701214401,6,3,1.319993675,34.29007113,0.524933294,6,24
ENST00000381679,ENSG00000159140,SON,7860,0.026653176,0.996413832,0.992827664,6,3,11.28385167,26.00617592,0.692143284,6,24
ENST00000420906,ENSG00000109685,WHSC1,5109,0.031947021,0.975198137,0.950396274,6,3,0.547949723,21.69677051,0.829616555,6,24
ENST00000555053,ENSG00000100813,ACIN1,4173,0.065486663,0.971814586,0.943629171,6,3,0.558378632,10.58455498,1.7005911,6,24
ENST00000556052,ENSG00000100813,ACIN1,746,0.032420828,0.992971701,0.985943401,6,3,0.094570683,21.3796879,0.841920616,6,24
ENST00000266604,ENSG00000139233,LLPH,7746,0.028546712,0.936313167,0.872626335,6,3,1.472072621,24.28115668,0.74131559,6,24
ENST00000535812,ENSG00000155957,TMBIM4,766,0.047868192,0.929850183,0.859700366,6,3,0.194616746,14.48032931,1.243065652,6,24
ENST00000617312,ENSG00000177463,NR2C2,8113,0.07224836,0.999962973,0.999925946,6,3,1.884852566,9.593950317,1.876182324,6,24
ENST00000319933,ENSG00000181751,C5orf30,3049,0.048533952,0.979256587,0.958513175,6,3,0.638344308,14.28169668,1.260354453,6,24
ENST00000377698,ENSG00000137124,ALDH1B1,3066,0.082802128,0.989823223,0.979646447,6,3,7.672856004,8.37112762,2.15024795,6,24
ENST00000624133,ENSG00000175322,ZNF519,6497,0.094390073,0.962071728,0.924143455,6,3,0.035100458,7.343433053,2.451169619,6,24
ENST00000509018,ENSG00000158987,RAPGEF6,8357,0.038738845,0.988222162,0.976444323,6,3,1.470420215,17.89282021,1.0059901,6,24
ENST00000238112,ENSG00000119203,CPSF3,2345,0.057123757,0.999875849,0.999751697,6,3,10.77702767,12.13413151,1.483418899,6,24
ENST00000489629,ENSG00000119203,CPSF3,547,0.030459738,0.926402395,0.852804789,6,3,0.939117825,22.75617654,0.790994039,6,24
ENST00000479964,ENSG00000205758,CRYZL1,506,0.032410699,0.99301218,0.986024359,6,3,0.278861161,21.38636937,0.841657585,6,24
ENST00000488278,ENSG00000159592,GPBP1L1,995,0.025163124,0.98061055,0.961221101,6,3,2.826495407,27.54614972,0.653448855,6,24
ENST00000361413,ENSG00000198920,KIAA0753,4859,0.044614022,0.999565908,0.999131816,6,3,2.148096077,15.53653205,1.158559706,6,24
ENST00000571642,ENSG00000198920,KIAA0753,590,0.051721938,0.876186762,0.752373525,6,3,0.225697237,13.40141551,1.343141699,6,24
ENST00000544967,ENSG00000048028,USP28,3498,0.034271995,0.946689206,0.893378413,6,3,3.682462035,20.22488577,0.889992666,6,24
ENST00000537706,ENSG00000048028,USP28,1900,0.107550814,0.896151424,0.792302848,6,3,0.170242646,6.444834352,2.792934468,6,24
ENST00000462580,ENSG00000126216,TUBGCP3,915,0.056548903,0.990154733,0.980309467,6,3,0.079370846,12.25748227,1.468490805,0,24
ENST00000464139,ENSG00000126216,TUBGCP3,2461,0.059172048,0.960574359,0.940861538,0,4,0.132938102,11.71409829,2.048813268,0,24
ENST00000429064,ENSG00000241837,ATP5O,442,0.026253379,0.955505363,0.911010725,6,3,3.780190438,26.40220828,0.681761154,6,24
ENST00000266079,ENSG00000101161,PRPF6,3044,0.048747206,0.989643727,0.979287455,6,3,9.75215206,14.21921878,1.265892331,0,24
ENST00000462591,ENSG00000134262,AP4B1,2661,0.051806967,0.983610036,0.967220071,0,3,0.018578524,13.37942011,0.896899858,0,12
ENST00000348628,ENSG00000070808,CAMK2A,5322,0.064973704,0.920598167,0.841196334,6,3,0.042900529,10.66811861,1.687270329,6,24
ENST00000261900,ENSG00000129315,CCNT1,6973,0.037501155,0.993884035,0.990826053,0,4,3.338683583,18.48335546,1.298465533,0,24
ENST00000307968,ENSG00000217128,FNIP1,6388,0.047869127,0.999508285,0.99901657,6,3,3.850102476,14.48004639,1.24308994,0,24
ENST00000581258,ENSG00000171634,BPTF,1582,0.020335029,0.962593879,0.925187759,6,3,2.664375756,34.08636328,0.528070415,6,24
ENST00000242208,ENSG00000122641,INHBA,6064,0.121665123,0.953412023,0.906824046,6,3,0.064466906,5.697172376,3.159462065,0,24
ENST00000460072,ENSG00000138050,THUMPD2,3148,0.127043715,0.929888937,0.894833406,0,4,0.017681313,5.455973789,4.398848112,0,24
ENST00000425538,ENSG00000141052,MYOCD,8466,0.080477228,0.934252521,0.868505043,6,3,0.317096955,8.612960455,2.089873754,6,24
ENST00000373344,ENSG00000085224,ATRX,11220,0.017657879,0.977222245,0.95444449,6,3,1.496956131,39.25427115,0.458548827,6,24
ENST00000623706,ENSG00000085224,ATRX,7245,0.061283609,0.908609204,0.862913807,0,4,0.218041193,11.31048242,2.121925406,0,24
ENST00000493470,ENSG00000085224,ATRX,2967,0.033913678,0.990105779,0.980211559,6,3,2.016245056,20.43857285,0.880687714,0,24
ENST00000342016,ENSG00000138433,CIR1,1921,0.037891762,0.987742648,0.981613972,0,4,0.799148862,18.29281992,1.311990174,0,24
ENST00000369798,ENSG00000112742,TTK,3010,0.060543105,0.979579288,0.959158577,6,3,2.892899007,11.44882114,1.572214272,6,24
ENST00000522000,ENSG00000120910,PPP3CC,460,0.051806967,0.983610034,0.967220068,0,3,0.107472721,13.37942032,0.896899844,0,12
ENST00000347275,ENSG00000122482,ZNF644,2036,0.053167616,0.873494316,0.746988632,0,3,0.364925789,13.0370182,1.840911751,0,24
ENST00000265870,ENSG00000122912,SLC25A16,2295,0.258857691,0.986286751,0.972573503,6,3,0.034493436,2.677715228,6.722148723,6,24
ENST00000588363,ENSG00000073670,ADAM11,643,0.153837805,0.916078945,0.832157891,6,3,0.130148065,4.505701199,3.99493868,6,24
ENST00000537582,ENSG00000061936,SFSWAP,1576,0.075788403,0.931786612,0.863573225,0,3,0.089708205,9.145821123,1.312074645,0,12
ENST00000521972,ENSG00000035681,NSMAF,862,0.115896461,0.919754553,0.839509106,6,3,1.023471577,5.980745013,3.009658489,6,24
ENST00000426663,ENSG00000117475,BLZF1,926,0.125771975,0.937139763,0.874279526,6,3,0.172196118,5.511141744,3.266110878,6,24
ENST00000298912,ENSG00000165959,CLMN,12747,0.048554481,0.924117771,0.848235543,6,3,1.746687811,14.27565833,1.26088756,6,24
ENST00000288502,ENSG00000157693,C9orf91,2314,0.024764975,0.965119253,0.930238505,6,3,1.483984963,27.98901174,0.643109523,6,24
ENST00000460380,ENSG00000232859,LYRM9,2196,0.118534533,0.894072886,0.788145772,0,3,0.048891537,5.847639166,4.104220407,0,24
ENST00000369064,ENSG00000143374,TARS2,2729,0.027331152,0.993070044,0.986140089,6,3,3.651418111,25.36106701,0.709749317,0,24
ENST00000371953,ENSG00000171862,PTEN,9027,0.030729857,0.985595198,0.971190396,6,3,8.577014707,22.55614733,0.79800862,6,24
ENST00000498703,ENSG00000171862,PTEN,554,0.080876634,0.964881244,0.929762487,6,3,0.121864199,8.570425674,2.100245739,6,24
ENST00000398578,ENSG00000214558,RP11-74E24.2,2436,0.031688344,0.851431028,0.702862056,6,3,0.586550303,21.87388458,0.822899103,6,24
ENST00000328850,ENSG00000182511,FES,2829,0.021371643,0.959785966,0.919571931,6,3,0.383465753,32.43303226,0.554989736,0,24
ENST00000410080,ENSG00000196504,PRPF40A,8048,0.02202852,0.999952867,0.999905734,6,3,4.587229065,31.46589839,0.572047865,0,24
ENST00000373189,ENSG00000198246,SLC29A3,2257,0.032013095,0.967297818,0.934595637,6,3,3.927342562,21.65198899,0.831332401,6,24
ENST00000527390,ENSG00000077254,USP33,661,0.050557993,0.923507233,0.847014467,6,3,0.922195183,13.70994269,1.312915772,6,24
ENST00000524536,ENSG00000077254,USP33,949,0.045699131,0.998315761,0.996631522,6,3,0.151072898,15.16762289,1.186738366,6,24
ENST00000357428,ENSG00000077254,USP33,4155,0.064443188,0.905615854,0.811231708,6,3,1.308184016,10.75594188,1.67349361,6,24
ENST00000271277,ENSG00000143079,CTTNBP2NL,5897,0.05769516,0.975976555,0.951953111,6,3,1.627225444,12.01395715,1.498257383,6,24
ENST00000316724,ENSG00000136717,BIN1,2693,0.255342783,0.887836068,0.775672136,0,3,0.077186544,2.714575181,4.420581197,0,12
ENST00000373644,ENSG00000138336,TET1,9288,0.019665631,0.984813778,0.969627556,6,3,1.07226917,35.24662846,0.510687143,6,24
ENST00000442778,ENSG00000123600,METTL8,578,0.165226642,0.981491397,0.962982794,6,3,0.133292566,4.195129618,4.290689833,6,24
ENST00000238789,ENSG00000119778,ATAD2B,8103,0.025128773,0.991060664,0.982121328,6,3,0.88057367,27.58380546,0.652556806,0,24
ENST00000453386,ENSG00000136527,TRA2B,2952,0.071202898,0.916435337,0.832870674,6,3,6.92111968,9.734816938,1.849033229,6,24
ENST00000492417,ENSG00000136527,TRA2B,4141,0.046001951,0.983898351,0.967796701,6,3,1.720497363,15.06777786,1.194602162,6,24
ENST00000296161,ENSG00000163840,DTX3L,5868,0.061884652,0.963742375,0.92748475,6,3,4.327880436,11.20063145,1.607052252,6,24
ENST00000395094,ENSG00000169955,ZNF747,3504,0.144463934,0.988596744,0.977193488,6,3,0.134860603,4.798063866,3.751513215,0,24
ENST00000414144,ENSG00000010539,ZNF200,3306,0.405257938,0.999312775,0.99862555,0,3,0.014751147,1.710385203,7.015963411,0,12
ENST00000264904,ENSG00000138768,USO1,4135,0.035002457,0.975163584,0.950327169,6,3,2.027604711,19.80281479,0.90896169,6,24
ENST00000507033,ENSG00000224097,RP11-472B18.1,982,0.051721937,0.876186756,0.752373511,6,3,0.067801105,13.40141566,1.343141684,6,24
ENST00000424936,ENSG00000121897,LIAS,1011,0.056124958,0.955276143,0.910552286,6,3,0.405307002,12.35007039,1.457481572,6,24
ENST00000513731,ENSG00000121897,LIAS,821,0.078156903,0.933680438,0.867360875,6,3,0.466261157,8.868662337,2.02961837,6,24
ENST00000261434,ENSG00000121897,LIAS,1775,0.208093968,0.986368248,0.972736496,6,3,0.043672107,3.330933555,5.403890441,6,24
ENST00000332482,ENSG00000183495,EP400,2588,0.015545314,0.932997509,0.865995017,6,3,4.55168872,44.58881717,0.403688663,0,24
ENST00000616136,ENSG00000183495,EP400,3134,0.123084672,0.972198776,0.944397551,0,3,0.019673092,5.63146628,4.261767505,0,24
ENST00000570470,ENSG00000203581,OR1F2P,933,0.085606299,0.91434482,0.82868964,0,3,0.049524112,8.096917936,1.482045402,0,12
ENST00000617319,ENSG00000275318,RP11-526D8.11,734,0.089190565,0.989393149,0.978786298,6,3,0.300626561,7.771530358,2.316146135,0,24
ENST00000262415,ENSG00000067596,DHX8,5558,0.021866291,0.980848621,0.961697241,6,3,13.9494967,31.69934837,0.567835016,6,24
ENST00000395506,ENSG00000127081,ZNF484,4031,0.0651353,0.992154435,0.984308869,6,3,0.108169865,10.64165184,1.691466726,0,24
ENST00000592061,ENSG00000064547,LPAR2,480,0.057438782,0.925787551,0.851575103,0,3,0.132564013,12.06758141,1.98879951,0,24
ENST00000333396,ENSG00000170854,MINA,5347,0.037703616,0.986384979,0.972769959,6,3,1.109295415,18.3841037,0.979106748,6,24
ENST00000503097,ENSG00000170854,MINA,591,0.044428516,0.98918372,0.978367439,6,3,0.474421738,15.60140284,1.153742403,6,24
ENST00000585350,ENSG00000171466,ZNF562,577,0.111750094,0.858125117,0.787187676,0,4,0.088870444,6.202654129,3.869311346,0,24
ENST00000475841,ENSG00000185684,EP400NL,7090,0.07023626,0.992183785,0.984367569,6,3,0.157317329,9.868793943,1.823931081,0,24
ENST00000478922,ENSG00000144824,PHLDB2,1861,0.143878198,0.952006917,0.928010376,0,4,0.031573707,4.817597034,4.98173671,0,24
ENST00000389622,ENSG00000080200,CRYBG3,10729,0.036746087,0.994561291,0.989122582,6,3,1.206376185,18.86315636,0.954241149,6,24
ENST00000357065,ENSG00000169813,HNRNPF,2617,0.058064913,0.999954077,0.999908155,6,3,2.011477625,11.93745323,1.507859311,6,24
ENST00000337970,ENSG00000169813,HNRNPF,2186,0.05879906,0.98902588,0.978051761,6,3,48.09659305,11.78840585,1.526924016,6,24
ENST00000544000,ENSG00000169813,HNRNPF,2676,0.042739978,0.999604357,0.999208714,6,3,0.774229463,16.21777125,1.109893568,0,24
ENST00000380324,ENSG00000140455,USP3,2333,0.105508249,0.962815813,0.944223719,0,4,0.386854972,6.569601777,3.653189465,0,24
ENST00000582368,ENSG00000178999,AURKB,771,0.031787418,0.852749726,0.779124588,0,4,3.770446928,21.80570882,1.100629207,0,24
ENST00000507506,ENSG00000120709,FAM53C,988,0.167348141,0.979508558,0.959017117,0,3,0.282516789,4.14194729,2.897188004,0,12
ENST00000264414,ENSG00000036257,CUL3,6741,0.064491433,0.999870074,0.999740148,6,3,1.260697089,10.74789552,1.674746463,6,24
ENST00000344951,ENSG00000036257,CUL3,6592,0.089349733,0.991907959,0.983815918,6,3,0.882678028,7.757686071,2.320279505,6,24
ENST00000450941,ENSG00000226221,RPL26P19,438,0.039247851,0.968559855,0.937119711,6,3,96.32906783,17.66076761,1.019208247,6,24
ENST00000271732,ENSG00000143457,GOLPH3L,2999,0.045930641,0.981885682,0.963771364,6,3,8.298267563,15.0911714,1.192750352,6,24
ENST00000233190,ENSG00000023228,NDUFS1,11819,0.027802903,0.962531719,0.925063438,6,3,7.321991944,24.93074846,0.721999984,6,24
ENST00000436750,ENSG00000154328,NEIL2,2226,0.016536613,0.968482745,0.93696549,6,3,1.228636708,41.91590893,0.429431222,6,24
ENST00000620048,ENSG00000213047,DENND1B,8375,0.034316084,0.820402952,0.730604429,0,4,0.648357285,20.19890098,1.188183457,0,24
ENST00000294737,ENSG00000213047,DENND1B,3043,0.09858548,0.989395024,0.978790048,6,3,0.412267239,7.030925673,2.560118089,6,24
ENST00000377524,ENSG00000136738,STAM,2972,0.031910164,0.999283573,0.998567147,6,3,4.567418167,21.72183085,0.828659431,6,24
ENST00000543797,ENSG00000111731,C2CD5,842,0.033537536,0.991155944,0.982311888,6,3,0.42765042,20.66780304,0.870919854,6,24
ENST00000551813,ENSG00000151135,TMEM263,1483,0.046182313,0.991436584,0.987154875,0,4,0.294576942,15.00893172,1.59904785,0,24
ENST00000411458,ENSG00000173264,GPR137,1495,0.051806966,0.983610037,0.967220074,0,3,0.03306853,13.37942049,0.896899833,0,12
ENST00000485542,ENSG00000116489,CAPZA1,739,0.032420827,0.992971698,0.985943395,6,3,0.095466482,21.37968821,0.841920604,6,24
ENST00000590775,ENSG00000108669,CYTH1,582,0.045941279,0.920455865,0.840911729,0,3,0.116777157,15.08767703,1.59070213,0,24
ENST00000440960,ENSG00000141391,PRELID3A,1716,0.185775878,0.874466525,0.811699787,0,4,0.050747294,3.731093558,6.432430499,0,24
ENST00000296048,ENSG00000163754,GYG1,1890,0.03676236,0.910783686,0.821567372,6,3,12.59024638,18.85480656,0.954663732,6,24
ENST00000416258,ENSG00000185049,NELFA,2188,0.150454377,0.960700979,0.941051469,0,4,0.125836251,4.60702569,5.20943481,0,24
ENST00000334512,ENSG00000108175,ZMIZ1,7546,0.075680831,0.907580533,0.861370799,0,4,6.040160289,9.158821002,2.620424615,0,24
ENST00000267622,ENSG00000100815,TRIP11,9996,0.038914,0.990227337,0.980454675,6,3,0.928139321,17.81228309,1.010538622,6,24
ENST00000511577,ENSG00000181381,DDX60L,6781,0.03319987,0.998191625,0.996383251,6,3,1.752349399,20.87800902,0.862151175,6,24
ENST00000477968,ENSG00000086015,MAST2,900,0.045605444,0.915306315,0.872959472,0,4,0.154383963,15.19878161,1.579073942,0,24
ENST00000229329,ENSG00000111726,CMAS,1787,0.018350711,0.907883905,0.815767809,6,3,7.265659696,37.77222424,0.476540642,6,24
ENST00000262995,ENSG00000109458,GAB1,7981,0.070815976,0.951085697,0.902171394,6,3,0.185728404,9.788005771,1.83898543,6,24
ENST00000394456,ENSG00000125651,GTF2F1,2731,0.031252647,0.875242869,0.812864304,0,4,17.71177712,22.17883105,1.082112937,0,24
ENST00000396037,ENSG00000111728,ST8SIA1,9714,0.073657033,0.975953721,0.951907443,6,3,0.022899503,9.410468381,1.912763453,6,24
ENST00000270649,ENSG00000142556,ZNF614,4818,0.052790703,0.981903087,0.963806174,6,3,0.863913107,13.13009935,1.370895949,6,24
ENST00000409552,ENSG00000038532,CLEC16A,3365,0.01529173,0.884520389,0.826780583,0,4,6.402287284,45.32823926,0.529471261,0,24
ENST00000474629,ENSG00000173193,PARP14,7915,0.029741637,0.992673342,0.985346685,6,3,5.370103669,23.30561637,0.772346018,6,24
ENST00000327355,ENSG00000185442,FAM174B,2792,0.034190257,0.996202671,0.992405341,6,3,2.076835644,20.27323663,0.887870069,6,24
ENST00000452137,ENSG00000163002,NUP35,755,0.062579535,0.955810302,0.933715453,0,4,0.205919565,11.0762596,2.166796451,0,24
ENST00000297431,ENSG00000164815,ORC5,1958,0.033891707,0.858351591,0.716703183,6,3,6.451606369,20.45182257,0.88011716,6,24
ENST00000369878,ENSG00000148842,CNNM2,15857,0.044269669,0.905937449,0.858906173,0,4,0.36790627,15.65738345,1.532823162,0,24
ENST00000306006,ENSG00000196793,ZNF239,2389,0.09207909,0.9946812,0.989362399,6,3,0.091568025,7.527737101,2.391156832,6,24
ENST00000367001,ENSG00000170385,SLC30A1,5474,0.074703847,0.9937543,0.987508599,6,3,2.779217586,9.27860085,1.939947659,0,24
ENST00000503814,ENSG00000244754,N4BP2L2,5317,0.090580325,0.935789335,0.871578669,6,3,0.145443584,7.652292895,2.352236153,6,24
ENST00000512755,ENSG00000244754,N4BP2L2,1273,0.058040048,0.888514334,0.777028668,6,3,0.416881866,11.94256728,1.507213615,6,24
ENST00000281092,ENSG00000151422,FER,12119,0.082575562,0.938358865,0.876717729,6,3,0.594539961,8.394095807,2.144364374,6,24
ENST00000328827,ENSG00000177425,PAWR,9129,0.01813608,0.984721285,0.969442571,6,3,11.47381049,38.21924012,0.470966977,0,24
ENST00000431936,ENSG00000197258,EIF4BP6,1828,0.021245881,0.93572648,0.87145296,6,3,14.18085168,32.62501448,0.551723893,6,24
ENST00000466405,ENSG00000114742,WDR48,4925,0.052265645,0.999515407,0.999030815,6,3,0.406597378,13.26200367,1.357260973,6,24
ENST00000529834,ENSG00000133805,AMPD3,2248,0.243695402,0.910430517,0.820861034,0,3,0.058660497,2.844317847,4.218937772,0,12
ENST00000450142,ENSG00000058272,PPP1R12A,5721,0.049590671,0.991647664,0.983295329,6,3,2.251518666,13.9773705,1.28779587,6,24
ENST00000397860,ENSG00000197971,MBP,4844,0.072918089,0.999468637,0.998937274,0,3,4.065579898,9.505833116,1.262382776,0,12
ENST00000510158,ENSG00000039319,ZFYVE16,6680,0.03322483,0.985175328,0.970350657,0,3,0.384070382,20.86232463,0.575199562,0,12
ENST00000511050,ENSG00000039319,ZFYVE16,545,0.051806967,0.983610035,0.967220071,0,3,0.09071092,13.3794202,0.896899852,0,12
ENST00000393630,ENSG00000061987,MON2,13275,0.19509751,0.893841773,0.787683546,6,3,0.135465464,3.552824337,5.066391776,6,24
ENST00000549378,ENSG00000061987,MON2,1689,0.131739132,0.963368986,0.945053478,0,4,0.05071163,5.261513185,4.561425422,0,24
ENST00000381647,ENSG00000205765,C5orf51,5241,0.041077657,0.999177367,0.998354735,6,3,6.321358179,16.87406811,1.066725575,6,24
ENST00000280758,ENSG00000151136,BTBD11,5767,0.064666793,0.983226002,0.966452004,6,3,0.521459352,10.71874983,1.679300319,0,24
ENST00000420571,ENSG00000151136,BTBD11,3478,0.031873953,0.959434066,0.918868133,6,3,4.106464588,21.74650818,0.827719092,6,24
ENST00000328086,ENSG00000155592,ZKSCAN2,7523,0.107105164,0.994581431,0.989162862,6,3,0.147406593,6.471650452,2.781361591,0,24
ENST00000601061,ENSG00000076944,STXBP2,706,0.094382113,0.998574823,0.997149646,0,3,0.212358362,7.344052345,1.633975282,0,12
ENST00000366999,ENSG00000117650,NEK2,2131,0.046934593,0.902120691,0.804241383,6,3,6.101014702,14.76836464,1.218821476,6,24
ENST00000462283,ENSG00000117650,NEK2,801,0.138559015,0.95059768,0.901195359,6,3,0.198388863,5.002541205,3.598171262,6,24
ENST00000272224,ENSG00000143869,GDF7,9749,0.131723026,0.98594961,0.97189922,6,3,0.01383605,5.262156531,3.42065081,0,24
ENST00000440906,ENSG00000127311,HELB,3167,0.10296899,0.994716806,0.989433612,6,3,0.369354149,6.731610961,2.673951318,6,24
ENST00000524717,ENSG00000184384,MAML2,7106,0.05834974,0.998561133,0.997122267,6,3,0.66669915,11.879182,1.515255849,6,24
ENST00000561173,ENSG00000143355,LHX9,2144,0.047695796,0.855589389,0.711178778,0,3,0.152221459,14.53266813,1.651451736,0,24
ENST00000443029,ENSG00000206562,METTL6,4020,0.025308484,0.95348432,0.906968641,6,3,1.407763194,27.38793782,0.657223633,6,24
ENST00000453819,ENSG00000206562,METTL6,615,0.025795196,0.93777544,0.875550879,6,3,2.263809453,26.87117316,0.669862826,6,24
ENST00000273359,ENSG00000144827,ABHD10,2590,0.027300861,0.928473661,0.856947321,6,3,6.670844533,25.3892062,0.708962693,6,24
ENST00000424272,ENSG00000115594,IL1R1,2658,0.127510974,0.904816017,0.809632034,6,3,0.069671641,5.435980594,3.311270099,6,24
ENST00000410023,ENSG00000115594,IL1R1,5143,0.01456068,0.902736001,0.805472001,6,3,16.41926446,47.60404058,0.378119163,6,24
ENST00000470319,ENSG00000113916,BCL6,526,0.051806967,0.983610038,0.967220076,0,3,0.09398755,13.37942009,0.896899859,0,12
ENST00000532233,ENSG00000095787,WAC,543,0.022971179,0.830644108,0.745966161,0,4,0.729353175,30.17464537,0.795369745,0,24
ENST00000605786,ENSG00000138036,DYNC2LI1,1346,0.01689901,0.999795953,0.999591907,6,3,3.38417756,41.01702813,0.43884213,6,24
ENST00000535376,ENSG00000002016,RAD52,808,0.040683882,0.999963694,0.999927388,0,3,0.250263141,17.0373903,0.704333222,0,12
ENST00000258390,ENSG00000135905,DOCK10,7260,0.071398708,0.931214887,0.862429775,6,3,2.717931346,9.708119398,1.854118111,6,24
ENST00000578240,ENSG00000178971,CTC1,1653,0.057475778,0.991617349,0.987426023,0,4,0.082947025,12.05981388,1.990080463,0,24
ENST00000357121,ENSG00000122126,OCRL,5138,0.016798501,0.887456088,0.831184133,0,4,11.611962,41.2624424,0.581642739,0,24
ENST00000326739,ENSG00000178035,IMPDH2,1643,0.06620173,0.963578612,0.945367918,0,4,29.98716882,10.47022764,2.292213773,0,24
ENST00000521806,ENSG00000158669,GPAT4,873,0.036622003,0.864112565,0.796168847,0,4,2.580242831,18.92706929,1.268025156,0,24
ENST00000487509,ENSG00000089280,FUS,4920,0.153189128,0.929205841,0.858411682,6,3,0.335242663,4.52478051,3.978093514,6,24
ENST00000539007,ENSG00000082805,ERC1,748,0.089555912,0.938395079,0.876790158,6,3,0.087937926,7.739826053,2.325633661,6,24
ENST00000397203,ENSG00000082805,ERC1,9118,0.062147061,0.944289008,0.888578016,6,3,0.563489231,11.15333809,1.613866616,6,24
ENST00000395891,ENSG00000002746,HECW1,9501,0.04552871,0.854179625,0.70835925,6,3,0.611127415,15.22439767,1.182312785,6,24
ENST00000464944,ENSG00000002746,HECW1,574,0.027649789,0.862293662,0.793440493,0,4,1.06861078,25.06880586,0.957365107,0,24
ENST00000613296,ENSG00000116127,ALMS1,12925,0.256833778,0.985712563,0.971425126,6,3,0.03466106,2.698816274,6.669590729,6,24
ENST00000447788,ENSG00000126970,ZC4H2,2649,0.163180238,0.93243104,0.864862081,6,3,0.161667812,4.247739732,4.237547763,6,24
ENST00000291688,ENSG00000160294,MCM3AP,6193,0.133533204,0.966094221,0.932188441,6,3,1.216707482,5.19082265,3.467658445,6,24
ENST00000412830,ENSG00000136045,PWP1,2621,0.027394988,0.990804462,0.981608923,6,3,25.69165901,25.30197095,0.71140703,6,24
ENST00000336349,ENSG00000179119,SPTY2D1,5754,0.046446415,0.973732773,0.947465545,6,3,4.497213963,14.92358847,1.206144221,6,24
ENST00000374012,ENSG00000025293,PHF20,5922,0.028810637,0.925236371,0.850472741,6,3,4.764250169,24.05872459,0.748169336,6,24
ENST00000469867,ENSG00000219626,FAM228B,2495,0.02082431,0.852649677,0.778974516,0,4,0.053594307,33.28548169,0.721035081,0,24
ENST00000372299,ENSG00000171872,KLF17,3131,0.022603903,0.981163414,0.962326827,6,3,0.321978166,30.66493343,0.586989698,6,24
ENST00000490738,ENSG00000171735,CAMTA1,538,0.024985224,0.96124129,0.92248258,6,3,3.637591122,27.7422838,0.648829063,6,24
ENST00000629104,ENSG00000173575,CHD2,649,0.032420828,0.9929717,0.9859434,6,3,0.108705285,21.37968798,0.841920612,6,24
