transcript_id,gene_id,gene_name,length,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
ENST00000309377,ENSG00000166452,AKIP1,1327,0.035835349,0.991935933,0.983871866,6,3,0.626874814,19.34255399,0.930590656,6,24
ENST00000396648,ENSG00000166452,AKIP1,1084,0.059549641,0.99897963,0.99795926,6,3,0.289972522,11.63982129,1.546415494,6,24
ENST00000362091,ENSG00000134452,FBXO18,3560,0.05685115,0.857788449,0.786682674,0,4,2.998552506,12.19231598,1.96845292,0,24
ENST00000462507,ENSG00000134452,FBXO18,906,0.081583068,0.980826203,0.971239305,0,4,0.642324489,8.496213745,2.82478769,0,24
ENST00000469009,ENSG00000134452,FBXO18,886,0.09054316,0.983708014,0.967416029,6,3,0.297429379,7.655433985,2.35127101,6,24
ENST00000494526,ENSG00000134452,FBXO18,578,0.062622677,0.994715266,0.989430531,6,3,0.538833368,11.068629,1.626217664,0,24
ENST00000460453,ENSG00000134452,FBXO18,634,0.035685527,0.941826873,0.883653745,6,3,1.064662159,19.42376188,0.926699993,0,24
ENST00000489042,ENSG00000134452,FBXO18,478,0.147409324,0.991517587,0.98727638,0,4,0.129268885,4.702193602,5.10400082,0,24
ENST00000377833,ENSG00000107611,CUBN,11949,0.118248039,0.996672767,0.993345534,6,3,0.046546673,5.861806995,3.070725463,0,24
ENST00000429921,ENSG00000197713,RPE,2511,0.042008166,0.970467775,0.94093555,0,3,0.167674294,16.50029602,1.45451936,0,24
ENST00000438204,ENSG00000197713,RPE,796,0.046268881,0.980637441,0.961274882,6,3,0.388646807,14.98085047,1.201533921,0,24
ENST00000354506,ENSG00000197713,RPE,3165,0.021935138,0.991613319,0.983226638,6,3,5.435973997,31.59985457,0.569622875,0,24
ENST00000503697,ENSG00000157796,WDR19,862,0.14497057,0.877912562,0.755825124,0,3,0.352412913,4.781295813,2.509779873,0,12
ENST00000506869,ENSG00000157796,WDR19,4249,0.080253276,0.997875769,0.995751538,6,3,0.724059375,8.636995498,2.08405805,6,24
ENST00000506503,ENSG00000157796,WDR19,2513,0.057091507,0.832868285,0.749302428,0,4,1.602050955,12.14098589,1.976775215,0,24
ENST00000468537,ENSG00000172878,METAP1D,906,0.099226952,0.998269072,0.996538143,6,3,0.14169203,6.985472841,2.576776177,0,24
ENST00000566157,ENSG00000087263,OGFOD1,4647,0.036358138,0.998480275,0.996960551,6,3,3.530470742,19.0644299,0.944166707,0,24
ENST00000401672,ENSG00000100239,PPP6R2,2199,0.072026879,0.995226122,0.990452244,6,3,0.263498695,9.623451536,1.870430784,6,24
ENST00000368340,ENSG00000163374,YY1AP1,2927,0.015172027,0.859316056,0.718632111,6,3,0.353339949,45.68586388,0.393994958,0,24
ENST00000472070,ENSG00000115840,SLC25A12,1889,0.099767584,0.99509057,0.99018114,6,3,0.102978326,6.94761916,2.590815585,0,24
ENST00000494892,ENSG00000115840,SLC25A12,319,0.112064055,0.933473163,0.900209745,0,4,0.16234479,6.185276651,3.880182141,0,24
ENST00000485880,ENSG00000115840,SLC25A12,552,0.098707187,0.830597511,0.745896266,0,4,0.219509325,7.022256425,3.417704873,0,24
ENST00000426896,ENSG00000115840,SLC25A12,911,0.024791494,0.99998783,0.99997566,6,3,2.569222662,27.95907228,0.643798185,6,24
ENST00000565355,ENSG00000149925,ALDOA,538,0.03105375,0.985598306,0.971196611,6,3,3.018499736,22.320885,0.806419638,6,24
ENST00000443413,ENSG00000225912,RP13-258O15.1,436,0.076977681,0.92910252,0.89365378,0,4,1.160499015,9.0045215,2.665327636,0,24
ENST00000497231,ENSG00000164904,ALDH7A1,2038,0.04720536,0.836511877,0.754767816,0,4,2.065007361,14.68365416,1.63447053,0,24
ENST00000552951,ENSG00000151131,C12orf45,1131,0.177020351,0.96938975,0.938779501,6,3,0.436741099,3.915635549,4.596954894,6,24
ENST00000620771,ENSG00000115756,HPCAL1,1941,0.129475376,0.993402185,0.990103277,0,4,0.035093479,5.353505827,4.483043593,0,24
ENST00000485577,ENSG00000048405,ZNF800,1478,0.129556161,0.987941703,0.975883405,6,3,0.224961501,5.350167636,3.364380562,0,24
ENST00000490660,ENSG00000166484,MAPK7,2867,0.027232609,0.845122164,0.767683247,0,4,0.2198837,25.45283828,0.942920382,0,24
ENST00000562813,ENSG00000125124,BBS2,4026,0.08100945,0.86772417,0.801586255,0,4,0.288410432,8.55637437,2.804926358,0,24
ENST00000562059,ENSG00000125124,BBS2,598,0.056127876,0.890364313,0.780728627,6,3,0.197662984,12.34942841,1.457557338,6,24
ENST00000569342,ENSG00000125124,BBS2,1525,0.078466886,0.995234965,0.990469929,6,3,1.141611979,8.833626718,2.037668171,6,24
ENST00000565859,ENSG00000125124,BBS2,775,0.062088849,0.963409743,0.945114615,0,4,0.336372224,11.16379501,2.149806583,0,24
ENST00000552270,ENSG00000136010,ALDH1L2,2746,0.214688811,0.892001575,0.78400315,0,3,0.059395858,3.228613444,3.716765791,0,12
ENST00000521670,ENSG00000157168,NRG1,1769,0.037331589,0.985871609,0.971743217,6,3,2.43025403,18.56730975,0.969445775,0,24
ENST00000287842,ENSG00000157168,NRG1,2035,0.023165923,0.847606318,0.771409477,0,4,5.592538244,29.92098267,0.802112694,0,24
ENST00000522569,ENSG00000157168,NRG1,659,0.056817915,0.975640395,0.95128079,6,3,0.396194831,12.19944758,1.475476647,0,24
ENST00000520502,ENSG00000157168,NRG1,1330,0.161232121,0.99676231,0.993524619,6,3,0.491134356,4.299063846,4.186958055,0,24
ENST00000523681,ENSG00000157168,NRG1,1173,0.051939952,0.926811105,0.853622209,6,3,1.929289662,13.34516414,1.348803193,0,24
ENST00000474738,ENSG00000136247,ZDHHC4,718,0.179980783,0.962998268,0.944497402,0,4,0.104175405,3.851228828,6.2317772,0,24
ENST00000451836,ENSG00000138434,SSFA2,747,0.038064292,0.991384978,0.982769955,6,3,0.257307723,18.20990602,0.988472976,0,24
ENST00000220496,ENSG00000104129,DNAJC17,3731,0.014019849,0.884275366,0.826413048,0,4,2.791042824,49.44041659,0.485432803,0,24
ENST00000584364,ENSG00000265681,RPL17,523,0.128336656,0.917268198,0.834536395,6,3,0.138347,5.401007021,3.332711831,6,24
ENST00000618613,ENSG00000265681,RPL17,856,0.080556264,0.855236123,0.710472247,0,3,0.393496777,8.604510068,1.394617463,0,12
ENST00000389698,ENSG00000174373,RALGAPA1,7864,0.02166676,0.994653479,0.989306958,6,3,2.096626965,31.99127024,0.562653495,0,24
ENST00000556837,ENSG00000174373,RALGAPA1,394,0.345353773,0.998440608,0.996881217,0,3,0.152497374,2.00706416,5.97888211,0,12
ENST00000556839,ENSG00000174373,RALGAPA1,1305,0.133986202,0.999395465,0.99879093,6,3,0.196170922,5.173272861,3.479422115,0,24
ENST00000553917,ENSG00000174373,RALGAPA1,723,0.034538996,0.929399246,0.858798492,6,3,6.150953881,20.06853903,0.896926277,0,24
ENST00000554704,ENSG00000174373,RALGAPA1,2698,0.097045933,0.990774141,0.981548282,6,3,0.072691199,7.142464988,2.52013836,0,24
ENST00000557104,ENSG00000174373,RALGAPA1,473,0.063757697,0.999562927,0.999125854,6,3,0.672038214,10.87158438,1.655692434,0,24
ENST00000518921,ENSG00000237810,CTD-2571E19.3,1459,0.147411196,0.982880798,0.965761597,6,3,0.081083772,4.702133903,3.828049215,0,24
ENST00000487376,ENSG00000137312,FLOT1,1583,0.023462678,0.999652717,0.999305434,6,3,1.35705697,29.5425435,0.609290801,0,24
ENST00000445853,ENSG00000137312,FLOT1,792,0.05436321,0.837504088,0.756256132,0,4,0.402030656,12.75029898,1.882308802,0,24
ENST00000587727,ENSG00000168259,DNAJC7,449,0.099862364,0.880060067,0.760120134,6,3,0.124101623,6.941025183,2.593276861,6,24
ENST00000588814,ENSG00000168259,DNAJC7,1719,0.239531615,0.98222261,0.96444522,0,3,0.041180469,2.893760726,8.29370576,0,24
ENST00000589586,ENSG00000168259,DNAJC7,620,0.036820013,0.993515825,0.98703165,6,3,0.202018311,18.82528328,0.95616091,0,24
ENST00000257290,ENSG00000134853,PDGFRA,6576,0.051989423,0.912375714,0.824751428,6,3,0.036398765,13.33246539,1.350087885,6,24
ENST00000435706,ENSG00000077097,TOP2B,5389,0.055291297,0.999646448,0.999292897,6,3,25.53686479,12.53628006,1.435832632,6,24
ENST00000475717,ENSG00000077097,TOP2B,540,0.121107774,0.985251352,0.970502704,6,3,0.222623855,5.723391321,3.14498852,0,24
ENST00000491510,ENSG00000077097,TOP2B,584,0.119805261,0.946476329,0.919714493,0,4,0.616695352,5.785615528,4.148218955,0,24
ENST00000264331,ENSG00000077097,TOP2B,5358,0.016108282,0.972989972,0.945979944,6,3,9.750819719,43.0304834,0.418308106,6,24
ENST00000496776,ENSG00000143353,LYPLAL1,656,0.18565923,0.9978744,0.9957488,6,3,0.198721509,3.733437758,4.821293716,0,24
ENST00000475724,ENSG00000143353,LYPLAL1,1715,0.119702149,0.998052321,0.996104642,0,3,0.187004805,5.790599318,2.072324356,0,12
ENST00000481007,ENSG00000143353,LYPLAL1,642,0.176250491,0.973107767,0.946215534,6,3,0.218173559,3.932739012,4.57696276,6,24
ENST00000583361,ENSG00000154229,PRKCA,519,0.08156117,0.918390048,0.836780096,6,3,1.232817216,8.498494816,2.118022119,0,24
ENST00000583775,ENSG00000154229,PRKCA,321,0.184253453,0.950066945,0.925100418,0,4,0.194656746,3.761922344,6.379717019,0,24
ENST00000574998,ENSG00000186260,MKL2,545,0.061594128,0.961224623,0.922449247,6,3,2.447179388,11.25346211,1.599507762,6,24
ENST00000572400,ENSG00000186260,MKL2,4351,0.088249131,0.806868498,0.710302747,0,4,0.813299478,7.854436294,3.055598021,0,24
ENST00000571589,ENSG00000186260,MKL2,8799,0.017067348,0.956973918,0.913947837,6,3,3.614867879,40.61247024,0.443213621,0,24
ENST00000575537,ENSG00000186260,MKL2,618,0.104428188,0.976710643,0.965065964,0,4,0.327919612,6.637548697,3.615792681,0,24
ENST00000572567,ENSG00000186260,MKL2,2185,0.10556452,0.978447838,0.967671757,0,4,0.388003613,6.566099846,3.655137839,0,24
ENST00000572588,ENSG00000186260,MKL2,7897,0.0412827,0.9940174,0.988034801,6,3,0.562640506,16.79025786,1.072050242,0,24
ENST00000571770,ENSG00000186260,MKL2,696,0.024777356,0.954035191,0.931052787,0,4,0.633830432,27.97502592,0.857908052,0,24
ENST00000520700,ENSG00000067167,TRAM1,542,0.068633699,0.982461753,0.964923506,6,3,0.602623251,10.09922519,1.782314946,0,24
ENST00000521160,ENSG00000145868,FBXO38,590,0.104521505,0.903648745,0.80729749,0,3,0.284477316,6.631622637,1.809511888,0,12
ENST00000502629,ENSG00000145868,FBXO38,386,0.059514846,0.998955816,0.997911631,6,3,0.162931332,11.6466264,1.545511926,0,24
ENST00000502571,ENSG00000145868,FBXO38,605,0.055939375,0.977930011,0.955860022,6,3,0.812679689,12.39104274,1.452662248,0,24
ENST00000508670,ENSG00000145868,FBXO38,550,0.11597183,0.986292392,0.979438587,0,4,0.105269803,5.976858158,4.01548763,0,24
ENST00000509273,ENSG00000145868,FBXO38,1262,0.018944305,0.999737133,0.999474266,6,3,1.505805296,36.58868443,0.491955376,0,24
ENST00000505399,ENSG00000145868,FBXO38,843,0.047989272,0.925354271,0.888031407,0,4,0.150854781,14.44379454,1.661613223,0,24
ENST00000584861,ENSG00000161526,SAP30BP,579,0.026008389,0.904613153,0.856919729,0,4,7.257740896,26.65090795,0.900532171,0,24
ENST00000461628,ENSG00000137203,TFAP2A,582,0.126219667,0.945115809,0.890231618,6,3,0.097904808,5.491594122,3.277736774,6,24
ENST00000462727,ENSG00000137203,TFAP2A,569,0.033936311,0.957732219,0.915464437,6,3,0.683899192,20.42494179,0.881275461,0,24
ENST00000334187,ENSG00000124224,PPP4R1L,2746,0.094006561,0.843801517,0.765702275,0,4,0.059971986,7.373391552,3.254947175,0,24
ENST00000606437,ENSG00000124224,PPP4R1L,483,0.04467873,0.901551575,0.80310315,6,3,0.622429776,15.51403035,1.160240092,0,24
ENST00000495058,ENSG00000124224,PPP4R1L,3593,0.023011402,0.926397637,0.852795275,6,3,0.981544003,30.12190111,0.597571844,0,24
ENST00000441293,ENSG00000072134,EPN2,708,0.152816987,0.968802251,0.953203377,0,4,0.103957865,4.535799298,5.29123941,0,24
ENST00000577195,ENSG00000072134,EPN2,563,0.18085198,0.999998722,0.999997443,0,3,0.111808728,3.832676767,3.13097105,0,12
ENST00000495155,ENSG00000072134,EPN2,1724,0.087215896,0.96505776,0.94758664,0,4,0.387371801,7.947486768,3.01982258,0,24
ENST00000544506,ENSG00000174106,LEMD3,412,0.083839876,0.930064264,0.860128528,6,3,0.141906411,8.267511961,2.177196729,6,24
ENST00000575171,ENSG00000167693,NXN,544,0.040245944,0.880492922,0.760985845,6,3,0.244886622,17.2227833,1.045127242,0,24
ENST00000450360,ENSG00000251079,BMS1P2,1333,0.110483033,0.93708165,0.874163301,6,3,0.419330923,6.273788489,2.869079828,6,24
ENST00000496120,ENSG00000185630,PBX1,1538,0.196072529,0.8995663,0.799132601,0,3,0.097887322,3.535157037,3.394474383,0,12
ENST00000468104,ENSG00000185630,PBX1,1818,0.185480509,0.990342508,0.980685016,6,3,0.03710638,3.737035149,4.816652582,0,24
ENST00000560641,ENSG00000185630,PBX1,3225,0.114889115,0.968951525,0.937903049,6,3,0.05482331,6.033184068,2.983499226,0,24
ENST00000474046,ENSG00000185630,PBX1,1864,0.148665984,0.99248107,0.984962141,6,3,0.259659592,4.662446398,3.860634195,0,24
ENST00000482110,ENSG00000185630,PBX1,572,0.290655961,0.999176622,0.998353243,0,3,0.339940207,2.3847685,5.031934966,0,12
ENST00000558796,ENSG00000185630,PBX1,366,0.062210964,0.964627382,0.929254763,6,3,0.360328638,11.1418813,1.615526096,0,24
ENST00000301149,ENSG00000167588,GPD1,3082,0.06011003,0.897893045,0.846839567,0,4,0.183623057,11.5313066,2.081290597,0,24
ENST00000550172,ENSG00000167588,GPD1,794,0.088441175,0.89170644,0.83755966,0,4,0.07477076,7.837380975,3.062247462,0,24
ENST00000486947,ENSG00000107614,TRDMT1,727,0.040232956,0.880567677,0.761135353,6,3,0.274910992,17.22834356,1.044789938,0,24
ENST00000306932,ENSG00000145216,FIP1L1,1878,0.140653584,0.967098046,0.950647069,0,4,0.230595348,4.928044913,4.870085485,0,24
ENST00000513975,ENSG00000145216,FIP1L1,1464,0.045512065,0.96106055,0.9221211,6,3,1.472333527,15.22996562,1.181880541,0,24
ENST00000514543,ENSG00000145216,FIP1L1,1465,0.18329683,0.952419302,0.904838605,6,3,0.049806338,3.781555737,4.759945708,6,24
ENST00000513008,ENSG00000145216,FIP1L1,1070,0.253802749,0.990860418,0.981720835,0,3,0.064058892,2.731046785,4.3939196,0,12
ENST00000568522,ENSG00000261461,UBE2MP1,550,0.03137599,0.93669586,0.873391721,6,3,1.453974662,22.0916436,0.814787724,6,24
ENST00000429492,ENSG00000144645,OSBPL10,7723,0.052962433,0.895647041,0.843470562,0,4,0.491157615,13.08752516,1.833807362,0,24
ENST00000485205,ENSG00000144645,OSBPL10,570,0.13830301,0.988896928,0.977793856,0,3,0.10504363,5.01180113,2.394348796,0,12
ENST00000310898,ENSG00000172888,ZNF621,2404,0.026493459,0.979833883,0.959667765,6,3,2.400361432,26.16295556,0.687995665,0,24
ENST00000468776,ENSG00000168297,PXK,1653,0.128484328,0.910849107,0.821698214,0,3,0.394115497,5.39479943,2.224364438,0,12
ENST00000459676,ENSG00000168297,PXK,2171,0.070736765,0.941215057,0.882430114,6,3,0.216919344,9.798966424,1.836928429,0,24
ENST00000302779,ENSG00000168297,PXK,1974,0.175973366,0.982455211,0.964910423,0,3,0.20583583,3.938932321,3.046510837,0,12
ENST00000525679,ENSG00000135365,PHF21A,565,0.137080271,0.901812941,0.852719411,0,4,0.080404198,5.056505751,4.746360665,0,24
ENST00000444292,ENSG00000232842,RP5-961K14.1,988,0.051713816,0.98344828,0.97517242,0,4,0.402562462,13.40352022,1.790574387,0,24
ENST00000392995,ENSG00000170836,PPM1D,2996,0.059514848,0.998955816,0.997911631,6,3,0.02099182,11.64662612,1.545511963,0,24
ENST00000379644,ENSG00000165102,HGSNAT,5236,0.019323485,0.990977954,0.981955909,6,3,7.26107253,35.8707119,0.50180214,0,24
ENST00000520704,ENSG00000165102,HGSNAT,1451,0.045292796,0.911881196,0.823762393,6,3,4.44158501,15.30369605,1.176186455,6,24
ENST00000523989,ENSG00000165102,HGSNAT,1994,0.044311722,0.852195513,0.704391027,6,3,0.811892016,15.64252398,1.15070944,0,24
ENST00000523788,ENSG00000137563,GGH,492,0.047950189,0.925419851,0.888129777,0,4,0.129302141,14.45556715,1.660260006,0,24
ENST00000403435,ENSG00000186575,NF2,2568,0.122840056,0.894324236,0.788648471,6,3,0.19159195,5.642680455,3.189973302,6,24
ENST00000396560,ENSG00000166669,ATF7IP2,3665,0.090617136,0.976930171,0.965395256,0,4,0.167912717,7.649184405,3.137589412,0,24
ENST00000565450,ENSG00000166669,ATF7IP2,468,0.121507155,0.904213358,0.856320037,0,4,0.171673431,5.704579141,4.207146471,0,24
ENST00000478756,ENSG00000125459,MSTO1,1040,0.272403004,0.997500214,0.995000427,0,3,0.063500023,2.544565113,4.715933555,0,12
ENST00000341333,ENSG00000164081,TEX264,1340,0.0351683,0.999652217,0.999304434,6,3,1.272120943,19.70943074,0.913268386,6,24
ENST00000508105,ENSG00000174796,THAP6,1103,0.045135138,0.99862528,0.997250559,6,3,0.912609485,15.357152,1.172092326,0,24
ENST00000507556,ENSG00000174796,THAP6,1134,0.025147294,0.906135083,0.812270166,6,3,2.869337609,27.56349004,0.653037767,6,24
ENST00000429715,ENSG00000005810,MYCBP2,3660,0.02330806,0.969668095,0.939336189,6,3,1.602138356,29.73851931,0.605275596,0,24
ENST00000482517,ENSG00000005810,MYCBP2,1581,0.164055298,0.989696157,0.984544235,0,4,0.271558393,4.225082568,5.680362363,0,24
ENST00000462987,ENSG00000005810,MYCBP2,463,0.238614245,0.999394914,0.998789829,0,3,0.133314592,2.904886004,4.130971055,0,12
ENST00000486679,ENSG00000005810,MYCBP2,545,0.150695729,0.896389459,0.844584189,0,4,0.080392574,4.599647164,5.217791527,0,24
ENST00000462625,ENSG00000182541,LIMK2,1042,0.125231708,0.860740878,0.791111317,0,4,0.222197939,5.534917583,4.336107926,0,24
ENST00000333611,ENSG00000182541,LIMK2,3462,0.065344044,0.892651786,0.785303573,0,3,0.269072058,10.60765657,1.131258343,0,12
ENST00000359637,ENSG00000000971,CFH,1454,0.056279652,0.925418031,0.850836062,6,3,3.771715267,12.31612416,1.461498745,6,24
ENST00000466229,ENSG00000000971,CFH,6985,0.056035235,0.966876922,0.933753844,6,3,4.797944001,12.36984512,1.455151607,6,24
ENST00000265000,ENSG00000109586,GALNT7,4307,0.015375637,0.975571072,0.951142143,6,3,7.182304877,45.08087457,0.399282405,6,24
ENST00000502407,ENSG00000109586,GALNT7,568,0.134237359,0.979544769,0.959089539,0,3,0.725629169,5.163593687,2.323962869,0,12
ENST00000560373,ENSG00000140575,IQGAP1,350,0.053932102,0.997010486,0.994020973,6,3,0.548037253,12.85221895,1.400536364,0,24
ENST00000558491,ENSG00000140575,IQGAP1,637,0.047573464,0.969345981,0.938691961,6,3,0.306918635,14.57003808,1.235412008,0,24
ENST00000462377,ENSG00000164080,RAD54L2,741,0.110774708,0.968931305,0.93786261,6,3,0.091518873,6.257269312,2.876654192,0,24
ENST00000505105,ENSG00000163743,RCHY1,1304,0.089829198,0.910668307,0.821336615,6,3,0.132078097,7.716279273,2.332730499,6,24
ENST00000513257,ENSG00000163743,RCHY1,759,0.016099272,0.861228871,0.722457741,6,3,0.255808954,43.05456608,0.418074124,0,24
ENST00000552155,ENSG00000087502,ERGIC2,693,0.034471728,0.897395058,0.846092586,0,4,0.628178126,20.10770044,1.193572586,0,24
ENST00000477314,ENSG00000240771,ARHGEF25,687,0.051177037,0.993558476,0.990337713,0,4,0.187485477,13.54410542,1.77198857,0,24
ENST00000471370,ENSG00000240771,ARHGEF25,1945,0.117719859,0.954917339,0.932376009,0,4,0.165370727,5.888107477,4.076012555,0,24
ENST00000555447,ENSG00000140022,STON2,4302,0.029976356,0.969818743,0.939637486,6,3,1.063644924,23.12313044,0.778441312,6,24
ENST00000556280,ENSG00000140022,STON2,564,0.016111117,0.861252944,0.722505888,6,3,0.688379873,43.02291388,0.418381704,0,24
ENST00000555226,ENSG00000140022,STON2,1606,0.042345308,0.846006981,0.769010472,0,4,0.186116443,16.3689252,1.466192784,0,24
ENST00000375741,ENSG00000102606,ARHGEF7,5525,0.088966587,0.901939673,0.852909509,0,4,0.010766719,7.791095584,3.080439681,0,24
ENST00000462608,ENSG00000078098,FAP,697,0.0227604,0.996213339,0.992426678,0,3,0.18068147,30.45408586,0.788071594,0,24
ENST00000480044,ENSG00000078098,FAP,2411,0.208882831,0.997085051,0.994170103,0,3,0.027169763,3.31835401,3.616250696,0,12
ENST00000188790,ENSG00000078098,FAP,2780,0.055790885,0.969065676,0.953598514,0,4,0.219258065,12.42402196,1.931741595,0,24
ENST00000523400,ENSG00000197140,ADAM32,577,0.061376599,0.984761685,0.969523369,6,3,0.337866913,11.29334621,1.593858867,0,24
ENST00000591146,ENSG00000267736,HMGB2P1,634,0.238614245,0.915336603,0.830673205,0,3,0.0772727,2.904886001,4.130971059,0,12
ENST00000436324,ENSG00000205581,HMGN1,1045,0.059553807,0.998989573,0.997979146,6,3,0.120307243,11.63900713,1.546523668,6,24
ENST00000468483,ENSG00000203879,GDI1,2417,0.124930674,0.881212747,0.762425494,6,3,3.467853896,5.548254549,3.24426355,0,24
ENST00000461552,ENSG00000132376,INPP5K,581,0.054540461,0.969116414,0.953674621,0,4,0.449399842,12.70886178,1.888446064,0,24
ENST00000481867,ENSG00000132376,INPP5K,558,0.037582367,0.999262205,0.998524411,6,3,0.569051389,18.44341488,0.975958092,0,24
ENST00000460733,ENSG00000132376,INPP5K,554,0.040206984,0.880717308,0.761434616,6,3,0.120292359,17.23947203,1.044115502,0,24
ENST00000418900,ENSG00000181061,HIGD1A,1322,0.030198724,0.864510225,0.729020451,0,3,0.321473539,22.95286307,1.04562119,0,24
ENST00000503857,ENSG00000047188,YTHDC2,2138,0.024227885,0.998735989,0.997471978,6,3,2.226393649,28.60947934,0.629162097,6,24
ENST00000512600,ENSG00000047188,YTHDC2,6708,0.102101976,0.989356612,0.984034919,0,4,0.860955805,6.78877339,3.535248361,0,24
ENST00000355610,ENSG00000133131,MORC4,3834,0.03475444,0.875584829,0.751169658,6,3,33.84705267,19.94413334,0.902521042,6,24
ENST00000412793,ENSG00000120899,PTK2B,818,0.162264122,0.99580861,0.991617219,0,3,0.079868587,4.27172177,2.809171722,0,12
ENST00000519512,ENSG00000120899,PTK2B,582,0.151168639,0.902419647,0.804839294,0,3,0.182122407,4.585257793,2.617082952,0,12
ENST00000482543,ENSG00000120899,PTK2B,499,0.124853272,0.910900527,0.86635079,0,4,0.134498562,5.551694169,4.323004703,0,24
ENST00000522245,ENSG00000120899,PTK2B,762,0.088669132,0.999437645,0.998875289,6,3,0.083694323,7.817232075,2.302605299,0,24
ENST00000571120,ENSG00000159842,ABR,551,0.074930629,0.931267161,0.896900742,0,4,0.116843896,9.250518604,2.594449136,0,24
ENST00000574875,ENSG00000159842,ABR,239,0.038725157,0.900829754,0.851244631,0,4,0.9650759,17.89914432,1.34084622,0,24
ENST00000497705,ENSG00000164830,OXR1,2007,0.164842317,0.95263737,0.90527474,0,3,0.285105515,4.204910453,2.853806314,0,12
ENST00000519415,ENSG00000164830,OXR1,2476,0.244659464,0.958109601,0.916219203,0,3,0.121461785,2.833110024,4.235627949,0,12
ENST00000449762,ENSG00000164830,OXR1,2621,0.124198515,0.901867451,0.852801177,0,4,0.159854586,5.580961914,4.300333952,0,24
ENST00000483564,ENSG00000102287,GABRE,2747,0.014561927,0.998561045,0.997122091,6,3,0.784711251,47.59996269,0.378151557,0,24
ENST00000495862,ENSG00000102287,GABRE,238,0.079151412,0.868966896,0.803450344,0,4,0.605279126,8.757230722,2.740592404,0,24
ENST00000489333,ENSG00000102287,GABRE,592,0.081518827,0.996533232,0.993066464,6,3,0.210233666,8.502909189,2.116922526,0,24
ENST00000441219,ENSG00000102287,GABRE,1324,0.043648157,0.961731706,0.923463412,6,3,6.304819233,15.88033109,1.133477627,0,24
ENST00000465405,ENSG00000102287,GABRE,706,0.042693736,0.955544628,0.933316942,0,4,10.13598107,16.23533661,1.478257001,0,24
ENST00000491339,ENSG00000102287,GABRE,2072,0.02760707,0.999999064,0.999998127,6,3,11.6344994,25.10759658,0.716914498,0,24
ENST00000372522,ENSG00000177868,SVBP,650,0.080937045,0.998744615,0.997489231,0,3,0.190857883,8.564028741,2.802419367,0,24
ENST00000450127,ENSG00000115539,PDCL3,662,0.044972049,0.962962655,0.944443982,0,4,0.474559739,15.41284412,1.557142849,0,24
ENST00000379687,ENSG00000173681,CXorf23,6528,0.052565185,0.999858483,0.999716965,6,3,2.341153856,13.18643097,1.365039566,0,24
ENST00000472158,ENSG00000173681,CXorf23,2327,0.100777041,0.985118818,0.970237637,6,3,0.028400404,6.878026719,2.617029671,0,24
ENST00000466702,ENSG00000173681,CXorf23,737,0.036820013,0.993515824,0.987031649,6,3,0.169947562,18.82528338,0.956160905,0,24
ENST00000471203,ENSG00000173681,CXorf23,539,0.196088556,0.990952664,0.981905327,0,3,0.249270126,3.534868091,3.394751853,0,12
ENST00000340625,ENSG00000173681,CXorf23,2272,0.061368734,0.999624753,0.999249507,6,3,0.41948507,11.29479352,1.593654631,0,24
ENST00000589042,ENSG00000155657,TTN,109224,0.074699935,0.890890991,0.781781982,6,3,0.00370438,9.279086829,1.939846057,6,24
ENST00000610733,ENSG00000140416,TPM1,3957,0.022309138,0.986107835,0.972215669,6,3,37.45806667,31.07010098,0.579335098,0,24
ENST00000560679,ENSG00000140416,TPM1,292,0.063636439,0.915640894,0.831281789,6,3,2.548708284,10.8922999,1.652543555,0,24
ENST00000558264,ENSG00000140416,TPM1,2687,0.035104581,0.999955663,0.999911327,6,3,7.164908663,19.74520586,0.911613691,0,24
ENST00000560131,ENSG00000140416,TPM1,537,0.032642732,0.880481529,0.760963057,6,3,24.69261663,21.23434936,0.847683143,0,24
ENST00000442668,ENSG00000198000,NOL8,4281,0.142025776,0.975703898,0.963555848,0,4,0.049975766,4.880432271,4.917597185,0,24
ENST00000477862,ENSG00000198000,NOL8,507,0.148733011,0.857521131,0.715042262,0,3,2.517068832,4.660345253,2.574916524,0,12
ENST00000434228,ENSG00000198000,NOL8,3400,0.0885593,0.951430411,0.927145616,0,4,0.502474265,7.826927038,3.066337515,0,24
ENST00000538802,ENSG00000198000,NOL8,418,0.045916698,0.882135197,0.764270395,6,3,0.802275575,15.09575421,1.192388253,0,24
ENST00000467230,ENSG00000198000,NOL8,780,0.080185092,0.962732686,0.925465372,6,3,0.942504918,8.644339731,2.082287434,0,24
ENST00000535807,ENSG00000198000,NOL8,575,0.035665456,0.851413259,0.777119888,0,4,0.210510953,19.43469295,1.234905026,0,24
ENST00000542573,ENSG00000198000,NOL8,557,0.021019223,0.898448295,0.847672443,0,4,0.338440304,32.97682209,0.727783894,0,24
ENST00000544321,ENSG00000198000,NOL8,754,0.015418166,0.998619911,0.997239822,0,3,0.502510441,44.95652518,0.533849089,0,24
ENST00000565785,ENSG00000103042,SLC38A7,760,0.074930629,0.931267161,0.896900742,0,4,0.084711825,9.250518612,2.594449134,0,24
ENST00000564391,ENSG00000103042,SLC38A7,731,0.061274625,0.8474805,0.771220751,0,4,0.529224874,11.31214065,2.121614355,0,24
